id,city,region,country,division
CadizSpain,Cadiz,Andalusia,Spain,Europe
CáceresSpain,Cáceres,Extremadura,Spain,Europe
CabraSpain,Cabra,Andalusia,Spain,Europe
BurrianaSpain,Burriana,Valencia,Spain,Europe
BurjassotSpain,Burjassot,Valencia,Spain,Europe
BormujosSpain,Bormujos,Andalusia,Spain,Europe
BéteraSpain,Bétera,Valencia,Spain,Europe
BerjaSpain,Berja,Andalusia,Spain,Europe
BenidormSpain,Benidorm,Valencia,Spain,Europe
BenetússerSpain,Benetússer,Valencia,Spain,Europe
BenalmádenaSpain,Benalmádena,Andalusia,Spain,Europe
BazaSpain,Baza,Andalusia,Spain,Europe
Barbate de FrancoSpain,Barbate de Franco,Andalusia,Spain,Europe
BailénSpain,Bailén,Andalusia,Spain,Europe
BaezaSpain,Baeza,Andalusia,Spain,Europe
BaenaSpain,Baena,Andalusia,Spain,Europe
BadajozSpain,Badajoz,Extremadura,Spain,Europe
AyamonteSpain,Ayamonte,Andalusia,Spain,Europe
AtarfeSpain,Atarfe,Andalusia,Spain,Europe
AtamaríaSpain,Atamaría,Murcia,Spain,Europe
AspeSpain,Aspe,Valencia,Spain,Europe
ArucasSpain,Arucas,Canary Islands,Spain,Europe
ArrecifeSpain,Arrecife,Canary Islands,Spain,Europe
AronaSpain,Arona,Canary Islands,Spain,Europe
ArmillaSpain,Armilla,Andalusia,Spain,Europe
Arcos de la FronteraSpain,Arcos de la Frontera,Andalusia,Spain,Europe
ArchenaSpain,Archena,Murcia,Spain,Europe
AntequeraSpain,Antequera,Andalusia,Spain,Europe
AndújarSpain,Andújar,Andalusia,Spain,Europe
AlteaSpain,Altea,Valencia,Spain,Europe
AlmuñécarSpain,Almuñécar,Andalusia,Spain,Europe
AlmoradíSpain,Almoradí,Valencia,Spain,Europe
AlmonteSpain,Almonte,Andalusia,Spain,Europe
AlmeríaSpain,Almería,Andalusia,Spain,Europe
AlmendralejoSpain,Almendralejo,Extremadura,Spain,Europe
AlmassoraSpain,Almassora,Valencia,Spain,Europe
AlmansaSpain,Almansa,Castille-La Mancha,Spain,Europe
AljaraqueSpain,Aljaraque,Andalusia,Spain,Europe
AlicanteSpain,Alicante,Valencia,Spain,Europe
Alhaurín el GrandeSpain,Alhaurín el Grande,Andalusia,Spain,Europe
Alhaurín de la TorreSpain,Alhaurín de la Torre,Andalusia,Spain,Europe
Alhama de MurciaSpain,Alhama de Murcia,Murcia,Spain,Europe
AlgemesíSpain,Algemesí,Valencia,Spain,Europe
AlgecirasSpain,Algeciras,Andalusia,Spain,Europe
AlfafarSpain,Alfafar,Valencia,Spain,Europe
AldaiaSpain,Aldaia,Valencia,Spain,Europe
AlcúdiaSpain,Alcúdia,Balearic Islands,Spain,Europe
AlcoySpain,Alcoy,Valencia,Spain,Europe
AlziraSpain,Alzira,Valencia,Spain,Europe
Alcázar de San JuanSpain,Alcázar de San Juan,Castille-La Mancha,Spain,Europe
AlcantarillaSpain,Alcantarilla,Murcia,Spain,Europe
Alcalá la RealSpain,Alcalá la Real,Andalusia,Spain,Europe
Alcalá de GuadairaSpain,Alcalá de Guadaira,Andalusia,Spain,Europe
AlborayaSpain,Alboraya,Valencia,Spain,Europe
AlboloteSpain,Albolote,Andalusia,Spain,Europe
AlbalSpain,Albal,Valencia,Spain,Europe
AlbaceteSpain,Albacete,Castille-La Mancha,Spain,Europe
AlaquàsSpain,Alaquàs,Valencia,Spain,Europe
AgüimesSpain,Agüimes,Canary Islands,Spain,Europe
ÁguilasSpain,Águilas,Murcia,Spain,Europe
AdraSpain,Adra,Andalusia,Spain,Europe
AdejeSpain,Adeje,Canary Islands,Spain,Europe
Groa de MurviedroSpain,Groa de Murviedro,Valencia,Spain,Europe
ZarautzSpain,Zarautz,Basque Country,Spain,Europe
ZaragozaSpain,Zaragoza,Aragon,Spain,Europe
ZamoraSpain,Zamora,Castille and León,Spain,Europe
ViveiroSpain,Viveiro,Galicia,Spain,Europe
Gasteiz / VitoriaSpain,Gasteiz / Vitoria,Basque Country,Spain,Europe
VinaròsSpain,Vinaròs,Valencia,Spain,Europe
Villaviciosa de OdónSpain,Villaviciosa de Odón,Madrid,Spain,Europe
VillaverdeSpain,Villaverde,Madrid,Spain,Europe
VillaquilambreSpain,Villaquilambre,Castille and León,Spain,Europe
Vilanova i la GeltrúSpain,Vilanova i la Geltrú,Catalonia,Spain,Europe
Villanueva del PardilloSpain,Villanueva del Pardillo,Madrid,Spain,Europe
Villanueva de la CañadaSpain,Villanueva de la Cañada,Madrid,Spain,Europe
VilalbaSpain,Vilalba,Galicia,Spain,Europe
Vilagarcía de ArousaSpain,Vilagarcía de Arousa,Galicia,Spain,Europe
Vilafranca del PenedèsSpain,Vilafranca del Penedès,Catalonia,Spain,Europe
Vila-secaSpain,Vila-seca,Catalonia,Spain,Europe
VilasecaSpain,Vilaseca,Catalonia,Spain,Europe
ViladecansSpain,Viladecans,Catalonia,Spain,Europe
VigoSpain,Vigo,Galicia,Spain,Europe
VicSpain,Vic,Catalonia,Spain,Europe
VicálvaroSpain,Vicálvaro,Madrid,Spain,Europe
El VendrellSpain,El Vendrell,Catalonia,Spain,Europe
VallsSpain,Valls,Catalonia,Spain,Europe
ValladolidSpain,Valladolid,Castille and León,Spain,Europe
ValdemoroSpain,Valdemoro,Madrid,Spain,Europe
Rivas-VaciamadridSpain,Rivas-Vaciamadrid,Madrid,Spain,Europe
UteboSpain,Utebo,Aragon,Spain,Europe
TuiSpain,Tui,Galicia,Spain,Europe
TudelaSpain,Tudela,Navarre,Spain,Europe
TortosaSpain,Tortosa,Catalonia,Spain,Europe
TorrelodonesSpain,Torrelodones,Madrid,Spain,Europe
TorrelavegaSpain,Torrelavega,Cantabria,Spain,Europe
Torrejón de ArdozSpain,Torrejón de Ardoz,Madrid,Spain,Europe
TorredembarraSpain,Torredembarra,Catalonia,Spain,Europe
TorderaSpain,Tordera,Catalonia,Spain,Europe
TolosaSpain,Tolosa,Basque Country,Spain,Europe
Tetuán de las VictoriasSpain,Tetuán de las Victorias,Madrid,Spain,Europe
TeruelSpain,Teruel,Aragon,Spain,Europe
TeoSpain,Teo,Galicia,Spain,Europe
TàrregaSpain,Tàrrega,Catalonia,Spain,Europe
TerrassaSpain,Terrassa,Catalonia,Spain,Europe
TarragonaSpain,Tarragona,Catalonia,Spain,Europe
TarancónSpain,Tarancón,Castille-La Mancha,Spain,Europe
SoriaSpain,Soria,Castille and León,Spain,Europe
SitgesSpain,Sitges,Catalonia,Spain,Europe
SestaoSpain,Sestao,Basque Country,Spain,Europe
SeseñaSpain,Seseña,Castille-La Mancha,Spain,Europe
SegoviaSpain,Segovia,Castille and León,Spain,Europe
Cerdanyola del VallèsSpain,Cerdanyola del Vallès,Catalonia,Spain,Europe
Sant Vicenç dels HortsSpain,Sant Vicenç dels Horts,Catalonia,Spain,Europe
BarakaldoSpain,Barakaldo,Basque Country,Spain,Europe
SanturtziSpain,Santurtzi,Basque Country,Spain,Europe
Sant Just DesvernSpain,Sant Just Desvern,Catalonia,Spain,Europe
Santiago de CompostelaSpain,Santiago de Compostela,Galicia,Spain,Europe
Santa Perpètua de MogodaSpain,Santa Perpètua de Mogoda,Catalonia,Spain,Europe
SantanderSpain,Santander,Cantabria,Spain,Europe
Barberà del VallèsSpain,Barberà del Vallès,Catalonia,Spain,Europe
Santa Coloma de GramenetSpain,Santa Coloma de Gramenet,Catalonia,Spain,Europe
San Sebastián de los ReyesSpain,San Sebastián de los Reyes,Madrid,Spain,Europe
Donostia / San SebastiánSpain,Donostia / San Sebastián,Basque Country,Spain,Europe
Sant Quirze del VallèsSpain,Sant Quirze del Vallès,Catalonia,Spain,Europe
Sant Pere de RibesSpain,Sant Pere de Ribes,Catalonia,Spain,Europe
San Martín de la VegaSpain,San Martín de la Vega,Madrid,Spain,Europe
San Lorenzo de El EscorialSpain,San Lorenzo de El Escorial,Madrid,Spain,Europe
Vilassar de MarSpain,Vilassar de Mar,Catalonia,Spain,Europe
Sant Joan DespíSpain,Sant Joan Despí,Catalonia,Spain,Europe
SanxenxoSpain,Sanxenxo,Galicia,Spain,Europe
San Fernando de HenaresSpain,San Fernando de Henares,Madrid,Spain,Europe
Sant Feliu de LlobregatSpain,Sant Feliu de Llobregat,Catalonia,Spain,Europe
Sant Feliu de GuíxolsSpain,Sant Feliu de Guíxols,Catalonia,Spain,Europe
Sant Cugat del VallèsSpain,Sant Cugat del Vallès,Catalonia,Spain,Europe
Sant CeloniSpain,Sant Celoni,Catalonia,Spain,Europe
Sant Carles de la RàpitaSpain,Sant Carles de la Ràpita,Catalonia,Spain,Europe
Sant Boi de LlobregatSpain,Sant Boi de Llobregat,Catalonia,Spain,Europe
Sant Andreu de PalomarSpain,Sant Andreu de Palomar,Catalonia,Spain,Europe
San Andrés del RabanedoSpain,San Andrés del Rabanedo,Castille and León,Spain,Europe
Sant Andreu de la BarcaSpain,Sant Andreu de la Barca,Catalonia,Spain,Europe
Sant Adrià de BesòsSpain,Sant Adrià de Besòs,Catalonia,Spain,Europe
SamaSpain,Sama,Asturias,Spain,Europe
SaltSpain,Salt,Catalonia,Spain,Europe
SalouSpain,Salou,Catalonia,Spain,Europe
SalamancaSpain,Salamanca,Castille and León,Spain,Europe
SabadellSpain,Sabadell,Catalonia,Spain,Europe
RubíSpain,Rubí,Catalonia,Spain,Europe
RosesSpain,Roses,Catalonia,Spain,Europe
RipolletSpain,Ripollet,Catalonia,Spain,Europe
RibeiraSpain,Ribeira,Galicia,Spain,Europe
ReusSpain,Reus,Catalonia,Spain,Europe
ErrenteriaSpain,Errenteria,Basque Country,Spain,Europe
RedondelaSpain,Redondela,Galicia,Spain,Europe
Puente de VallecasSpain,Puente de Vallecas,Madrid,Spain,Europe
PonteareasSpain,Ponteareas,Galicia,Spain,Europe
Premià de MarSpain,Premià de Mar,Catalonia,Spain,Europe
Pozuelo de AlarcónSpain,Pozuelo de Alarcón,Madrid,Spain,Europe
PoioSpain,Poio,Galicia,Spain,Europe
PortugaleteSpain,Portugalete,Basque Country,Spain,Europe
PorriñoSpain,Porriño,Galicia,Spain,Europe
PontevedraSpain,Pontevedra,Galicia,Spain,Europe
PonferradaSpain,Ponferrada,Castille and León,Spain,Europe
PlasenciaSpain,Plasencia,Extremadura,Spain,Europe
PintoSpain,Pinto,Madrid,Spain,Europe
Pineda de MarSpain,Pineda de Mar,Catalonia,Spain,Europe
ParlaSpain,Parla,Madrid,Spain,Europe
Parets del VallèsSpain,Parets del Vallès,Catalonia,Spain,Europe
PamplonaSpain,Pamplona,Navarre,Spain,Europe
PalenciaSpain,Palencia,Castille and León,Spain,Europe
PalamósSpain,Palamós,Catalonia,Spain,Europe
PalafrugellSpain,Palafrugell,Catalonia,Spain,Europe
OviedoSpain,Oviedo,Asturias,Spain,Europe
OriaSpain,Oria,Basque Country,Spain,Europe
OurenseSpain,Ourense,Galicia,Spain,Europe
OlotSpain,Olot,Catalonia,Spain,Europe
Olesa de MontserratSpain,Olesa de Montserrat,Catalonia,Spain,Europe
OleirosSpain,Oleiros,Galicia,Spain,Europe
NigránSpain,Nigrán,Galicia,Spain,Europe
NavalcarneroSpain,Navalcarnero,Madrid,Spain,Europe
NarónSpain,Narón,Galicia,Spain,Europe
MungiaSpain,Mungia,Basque Country,Spain,Europe
MóstolesSpain,Móstoles,Madrid,Spain,Europe
MoratalazSpain,Moratalaz,Madrid,Spain,Europe
MonzónSpain,Monzón,Aragon,Spain,Europe
Montornès del VallèsSpain,Montornès del Vallès,Catalonia,Spain,Europe
Monforte de LemosSpain,Monforte de Lemos,Galicia,Spain,Europe
Arrasate / MondragónSpain,Arrasate / Mondragón,Basque Country,Spain,Europe
Montcada i ReixacSpain,Montcada i Reixac,Catalonia,Spain,Europe
Mollet del VallèsSpain,Mollet del Vallès,Catalonia,Spain,Europe
Molins de ReiSpain,Molins de Rei,Catalonia,Spain,Europe
MoañaSpain,Moaña,Galicia,Spain,Europe
Miranda de EbroSpain,Miranda de Ebro,Castille and León,Spain,Europe
MieresSpain,Mieres,Asturias,Spain,Europe
Mejorada del CampoSpain,Mejorada del Campo,Madrid,Spain,Europe
Medina del CampoSpain,Medina del Campo,Castille and León,Spain,Europe
MataróSpain,Mataró,Catalonia,Spain,Europe
El MasnouSpain,El Masnou,Catalonia,Spain,Europe
MartorellSpain,Martorell,Catalonia,Spain,Europe
MarínSpain,Marín,Galicia,Spain,Europe
ManresaSpain,Manresa,Catalonia,Spain,Europe
ManlleuSpain,Manlleu,Catalonia,Spain,Europe
Malgrat de MarSpain,Malgrat de Mar,Catalonia,Spain,Europe
MajadahondaSpain,Majadahonda,Madrid,Spain,Europe
MadridSpain,Madrid,Madrid,Spain,Europe
LugoSpain,Lugo,Galicia,Spain,Europe
LogroñoSpain,Logroño,La Rioja,Spain,Europe
Lloret de MarSpain,Lloret de Mar,Catalonia,Spain,Europe
Laudio / LlodioSpain,Laudio / Llodio,Basque Country,Spain,Europe
LleidaSpain,Lleida,Catalonia,Spain,Europe
LeónSpain,León,Castille and León,Spain,Europe
LeioaSpain,Leioa,Basque Country,Spain,Europe
LeganésSpain,Leganés,Madrid,Spain,Europe
Las Rozas de MadridSpain,Las Rozas de Madrid,Madrid,Spain,Europe
LasarteSpain,Lasarte,Basque Country,Spain,Europe
La PinedaSpain,La Pineda,Catalonia,Spain,Europe
LalínSpain,Lalín,Galicia,Spain,Europe
Laguna de DueroSpain,Laguna de Duero,Castille and León,Spain,Europe
A EstradaSpain,A Estrada,Galicia,Spain,Europe
A CoruñaSpain,A Coruña,Galicia,Spain,Europe
IrunSpain,Irun,Basque Country,Spain,Europe
IllescasSpain,Illescas,Castille-La Mancha,Spain,Europe
IgualadaSpain,Igualada,Catalonia,Spain,Europe
Humanes de MadridSpain,Humanes de Madrid,Madrid,Spain,Europe
HuescaSpain,Huesca,Aragon,Spain,Europe
L'Hospitalet de LlobregatSpain,L'Hospitalet de Llobregat,Catalonia,Spain,Europe
HortalezaSpain,Hortaleza,Madrid,Spain,Europe
HernaniSpain,Hernani,Basque Country,Spain,Europe
Gernika-LumoSpain,Gernika-Lumo,Basque Country,Spain,Europe
GetxoSpain,Getxo,Basque Country,Spain,Europe
GuadalajaraSpain,Guadalajara,Castille-La Mancha,Spain,Europe
GranollersSpain,Granollers,Catalonia,Spain,Europe
GràciaSpain,Gràcia,Catalonia,Spain,Europe
GijónSpain,Gijón,Asturias,Spain,Europe
GetafeSpain,Getafe,Madrid,Spain,Europe
GironaSpain,Girona,Catalonia,Spain,Europe
GavàSpain,Gavà,Catalonia,Spain,Europe
GaldakaoSpain,Galdakao,Basque Country,Spain,Europe
GalapagarSpain,Galapagar,Madrid,Spain,Europe
HondarribiaSpain,Hondarribia,Basque Country,Spain,Europe
FuenlabradaSpain,Fuenlabrada,Madrid,Spain,Europe
FiguerasSpain,Figueras,Asturias,Spain,Europe
FigueresSpain,Figueres,Catalonia,Spain,Europe
Esplugues de LlobregatSpain,Esplugues de Llobregat,Catalonia,Spain,Europe
EsparregueraSpain,Esparreguera,Catalonia,Spain,Europe
ErmuaSpain,Ermua,Basque Country,Spain,Europe
ErandioSpain,Erandio,Basque Country,Spain,Europe
El Prat de LlobregatSpain,El Prat de Llobregat,Catalonia,Spain,Europe
FerrolSpain,Ferrol,Galicia,Spain,Europe
El AstilleroSpain,El Astillero,Cantabria,Spain,Europe
Ejea de los CaballerosSpain,Ejea de los Caballeros,Aragon,Spain,Europe
EibarSpain,Eibar,Basque Country,Spain,Europe
DurangoSpain,Durango,Basque Country,Spain,Europe
CulleredoSpain,Culleredo,Galicia,Spain,Europe
CuencaSpain,Cuenca,Castille-La Mancha,Spain,Europe
CosladaSpain,Coslada,Madrid,Spain,Europe
Cornellà de LlobregatSpain,Cornellà de Llobregat,Catalonia,Spain,Europe
Colmenar ViejoSpain,Colmenar Viejo,Madrid,Spain,Europe
Collado-VillalbaSpain,Collado-Villalba,Madrid,Spain,Europe
Ciudad LinealSpain,Ciudad Lineal,Madrid,Spain,Europe
CiutadellaSpain,Ciutadella,Balearic Islands,Spain,Europe
CiempozuelosSpain,Ciempozuelos,Madrid,Spain,Europe
ChamartínSpain,Chamartín,Madrid,Spain,Europe
Castro-UrdialesSpain,Castro-Urdiales,Cantabria,Spain,Europe
CastelldefelsSpain,Castelldefels,Catalonia,Spain,Europe
Castellar del VallèsSpain,Castellar del Vallès,Catalonia,Spain,Europe
CardedeuSpain,Cardedeu,Catalonia,Spain,Europe
CarballoSpain,Carballo,Galicia,Spain,Europe
CanovellesSpain,Canovelles,Catalonia,Spain,Europe
Cangas do MorrazoSpain,Cangas do Morrazo,Galicia,Spain,Europe
CambrilsSpain,Cambrils,Catalonia,Spain,Europe
CambreSpain,Cambre,Galicia,Spain,Europe
CamargoSpain,Camargo,Cantabria,Spain,Europe
CalellaSpain,Calella,Catalonia,Spain,Europe
Caldes de MontbuiSpain,Caldes de Montbui,Catalonia,Spain,Europe
CalatayudSpain,Calatayud,Aragon,Spain,Europe
CalahorraSpain,Calahorra,La Rioja,Spain,Europe
CalafellSpain,Calafell,Catalonia,Spain,Europe
BurlataSpain,Burlata,Navarre,Spain,Europe
BurgosSpain,Burgos,Castille and León,Spain,Europe
BoiroSpain,Boiro,Galicia,Spain,Europe
Boadilla del MonteSpain,Boadilla del Monte,Madrid,Spain,Europe
BlanesSpain,Blanes,Catalonia,Spain,Europe
BilbaoSpain,Bilbao,Basque Country,Spain,Europe
BermeoSpain,Bermeo,Basque Country,Spain,Europe
BergaSpain,Berga,Catalonia,Spain,Europe
BenicàssimSpain,Benicàssim,Valencia,Spain,Europe
BenicarlóSpain,Benicarló,Valencia,Spain,Europe
BenaventeSpain,Benavente,Castille and León,Spain,Europe
BéjarSpain,Béjar,Castille and León,Spain,Europe
BarcelonaSpain,Barcelona,Catalonia,Spain,Europe
BarbastroSpain,Barbastro,Aragon,Spain,Europe
BarañáinSpain,Barañáin,Navarre,Spain,Europe
Barajas de MadridSpain,Barajas de Madrid,Madrid,Spain,Europe
BanyolesSpain,Banyoles,Catalonia,Spain,Europe
BalaguerSpain,Balaguer,Catalonia,Spain,Europe
BadalonaSpain,Badalona,Catalonia,Spain,Europe
Azuqueca de HenaresSpain,Azuqueca de Henares,Castille-La Mancha,Spain,Europe
AvilésSpain,Avilés,Asturias,Spain,Europe
ÁvilaSpain,Ávila,Castille and León,Spain,Europe
ArteixoSpain,Arteixo,Galicia,Spain,Europe
ArgandaSpain,Arganda,Madrid,Spain,Europe
AranjuezSpain,Aranjuez,Madrid,Spain,Europe
Aranda de DueroSpain,Aranda de Duero,Castille and León,Spain,Europe
AmpostaSpain,Amposta,Catalonia,Spain,Europe
AmorebietaSpain,Amorebieta,Basque Country,Spain,Europe
AmésSpain,Amés,Galicia,Spain,Europe
AlgortaSpain,Algorta,Basque Country,Spain,Europe
AlgeteSpain,Algete,Madrid,Spain,Europe
AlcorcónSpain,Alcorcón,Madrid,Spain,Europe
AlcobendasSpain,Alcobendas,Madrid,Spain,Europe
AlcañizSpain,Alcañiz,Aragon,Spain,Europe
Alcalá de HenaresSpain,Alcalá de Henares,Madrid,Spain,Europe
Nou BarrisSpain,Nou Barris,Catalonia,Spain,Europe
Pinar de ChamartínSpain,Pinar de Chamartín,Madrid,Spain,Europe
Playa del InglesSpain,Playa del Ingles,Canary Islands,Spain,Europe
Puerto del CarmenSpain,Puerto del Carmen,Canary Islands,Spain,Europe
CeutaSpain,Ceuta,Ceuta,Spain,Europe
Moncloa-AravacaSpain,Moncloa-Aravaca,Madrid,Spain,Europe
EixampleSpain,Eixample,Catalonia,Spain,Europe
les CortsSpain,les Corts,Catalonia,Spain,Europe
Sarrià-Sant GervasiSpain,Sarrià-Sant Gervasi,Catalonia,Spain,Europe
Horta-GuinardóSpain,Horta-Guinardó,Catalonia,Spain,Europe
Sants-MontjuïcSpain,Sants-Montjuïc,Catalonia,Spain,Europe
Sant MartíSpain,Sant Martí,Catalonia,Spain,Europe
Ciutat VellaSpain,Ciutat Vella,Catalonia,Spain,Europe
ArganzuelaSpain,Arganzuela,Madrid,Spain,Europe
San BlasSpain,San Blas,Madrid,Spain,Europe
LatinaSpain,Latina,Madrid,Spain,Europe
UseraSpain,Usera,Madrid,Spain,Europe
SalamancaSpain,Salamanca,Madrid,Spain,Europe
ChamberíSpain,Chamberí,Madrid,Spain,Europe
CarabanchelSpain,Carabanchel,Madrid,Spain,Europe
City CenterSpain,City Center,Madrid,Spain,Europe
RetiroSpain,Retiro,Madrid,Spain,Europe
l'Alfàs del PiSpain,l'Alfàs del Pi,Valencia,Spain,Europe
Las GabiasSpain,Las Gabias,Andalusia,Spain,Europe
DeliciasSpain,Delicias,Aragon,Spain,Europe
AlmozaraSpain,Almozara,Aragon,Spain,Europe
MontecanalSpain,Montecanal,Aragon,Spain,Europe
Oliver-ValdefierroSpain,Oliver-Valdefierro,Aragon,Spain,Europe
SantutxuSpain,Santutxu,Basque Country,Spain,Europe
Los RealejosSpain,Los Realejos,Canary Islands,Spain,Europe
PasaiaSpain,Pasaia,Basque Country,Spain,Europe
BasauriSpain,Basauri,Basque Country,Spain,Europe
LlefiàSpain,Llefià,Catalonia,Spain,Europe
Corvera de AsturiasSpain,Corvera de Asturias,Asturias,Spain,Europe
Tres CantosSpain,Tres Cantos,Madrid,Spain,Europe
IturramaSpain,Iturrama,Navarre,Spain,Europe
ErmitagañaSpain,Ermitagaña,Navarre,Spain,Europe
Primer EnsancheSpain,Primer Ensanche,Navarre,Spain,Europe
Segundo EnsancheSpain,Segundo Ensanche,Navarre,Spain,Europe
Fuencarral-El PardoSpain,Fuencarral-El Pardo,Madrid,Spain,Europe
Villa de VallecasSpain,Villa de Vallecas,Madrid,Spain,Europe
NatahoyoSpain,Natahoyo,Asturias,Spain,Europe
YlöjärviFinland,Ylöjärvi,Pirkanmaa,Finland,Europe
VihtiFinland,Vihti,Uusimaa,Finland,Europe
VarkausFinland,Varkaus,Northern Savo,Finland,Europe
VantaaFinland,Vantaa,Uusimaa,Finland,Europe
ValkeakoskiFinland,Valkeakoski,Pirkanmaa,Finland,Europe
VaasaFinland,Vaasa,Ostrobothnia,Finland,Europe
UusikaupunkiFinland,Uusikaupunki,Southwest Finland,Finland,Europe
TuusulaFinland,Tuusula,Uusimaa,Finland,Europe
TurkuFinland,Turku,Southwest Finland,Finland,Europe
TornioFinland,Tornio,Lapland,Finland,Europe
TampereFinland,Tampere,Pirkanmaa,Finland,Europe
SiilinjärviFinland,Siilinjärvi,Northern Savo,Finland,Europe
SibboFinland,Sibbo,Uusimaa,Finland,Europe
SeinäjokiFinland,Seinäjoki,Southern Ostrobothnia,Finland,Europe
SavonlinnaFinland,Savonlinna,Southern Savonia,Finland,Europe
SaloFinland,Salo,Southwest Finland,Finland,Europe
RovaniemiFinland,Rovaniemi,Lapland,Finland,Europe
RiihimäkiFinland,Riihimäki,Häme,Finland,Europe
RaumaFinland,Rauma,Satakunta,Finland,Europe
RaisioFinland,Raisio,Southwest Finland,Finland,Europe
RaaheFinland,Raahe,Northern Ostrobothnia,Finland,Europe
PoriFinland,Pori,Satakunta,Finland,Europe
PirkkalaFinland,Pirkkala,Pirkanmaa,Finland,Europe
OuluFinland,Oulu,Northern Ostrobothnia,Finland,Europe
NurmijärviFinland,Nurmijärvi,Uusimaa,Finland,Europe
NokiaFinland,Nokia,Pirkanmaa,Finland,Europe
MikkeliFinland,Mikkeli,Southern Savonia,Finland,Europe
MäntsäläFinland,Mäntsälä,Uusimaa,Finland,Europe
LovisaFinland,Lovisa,Uusimaa,Finland,Europe
LohjaFinland,Lohja,Uusimaa,Finland,Europe
LietoFinland,Lieto,Southwest Finland,Finland,Europe
LempääläFinland,Lempäälä,Pirkanmaa,Finland,Europe
LaukaaFinland,Laukaa,Central Finland,Finland,Europe
LappeenrantaFinland,Lappeenranta,South Karelia,Finland,Europe
LahtiFinland,Lahti,Päijänne Tavastia,Finland,Europe
KirkkonummiFinland,Kirkkonummi,Uusimaa,Finland,Europe
KuusamoFinland,Kuusamo,Northern Ostrobothnia,Finland,Europe
